repo,week_unix,commits,commit_source,default_branch
omuse-geoscience/omuse,1446940800,8,git,master
omuse-geoscience/omuse,1447545600,4,git,master
omuse-geoscience/omuse,1448150400,13,git,master
omuse-geoscience/omuse,1448755200,8,git,master
omuse-geoscience/omuse,1449360000,11,git,master
omuse-geoscience/omuse,1449964800,10,git,master
omuse-geoscience/omuse,1451779200,4,git,master
omuse-geoscience/omuse,1452384000,2,git,master
omuse-geoscience/omuse,1453593600,13,git,master
omuse-geoscience/omuse,1454198400,10,git,master
omuse-geoscience/omuse,1454803200,5,git,master
omuse-geoscience/omuse,1455408000,9,git,master
omuse-geoscience/omuse,1456012800,5,git,master
omuse-geoscience/omuse,1456617600,1,git,master
omuse-geoscience/omuse,1457827200,1,git,master
omuse-geoscience/omuse,1458432000,4,git,master
omuse-geoscience/omuse,1460246400,4,git,master
omuse-geoscience/omuse,1460851200,1,git,master
omuse-geoscience/omuse,1461456000,2,git,master
omuse-geoscience/omuse,1463270400,2,git,master
omuse-geoscience/omuse,1465689600,1,git,master
omuse-geoscience/omuse,1466294400,2,git,master
omuse-geoscience/omuse,1466899200,3,git,master
omuse-geoscience/omuse,1467504000,4,git,master
omuse-geoscience/omuse,1468108800,9,git,master
omuse-geoscience/omuse,1471132800,14,git,master
omuse-geoscience/omuse,1471737600,8,git,master
omuse-geoscience/omuse,1472342400,13,git,master
omuse-geoscience/omuse,1472947200,8,git,master
omuse-geoscience/omuse,1473552000,20,git,master
omuse-geoscience/omuse,1474156800,10,git,master
omuse-geoscience/omuse,1474761600,1,git,master
omuse-geoscience/omuse,1475971200,3,git,master
omuse-geoscience/omuse,1476576000,2,git,master
omuse-geoscience/omuse,1477180800,1,git,master
omuse-geoscience/omuse,1477785600,3,git,master
omuse-geoscience/omuse,1478390400,4,git,master
omuse-geoscience/omuse,1478995200,3,git,master
omuse-geoscience/omuse,1479600000,8,git,master
omuse-geoscience/omuse,1480204800,1,git,master
omuse-geoscience/omuse,1480809600,3,git,master
omuse-geoscience/omuse,1481414400,7,git,master
omuse-geoscience/omuse,1483833600,1,git,master
omuse-geoscience/omuse,1484438400,1,git,master
omuse-geoscience/omuse,1485648000,1,git,master
omuse-geoscience/omuse,1486252800,3,git,master
omuse-geoscience/omuse,1487462400,3,git,master
omuse-geoscience/omuse,1488067200,1,git,master
omuse-geoscience/omuse,1488672000,2,git,master
omuse-geoscience/omuse,1489276800,4,git,master
omuse-geoscience/omuse,1489881600,1,git,master
omuse-geoscience/omuse,1490486400,6,git,master
omuse-geoscience/omuse,1491091200,1,git,master
omuse-geoscience/omuse,1491696000,6,git,master
omuse-geoscience/omuse,1492300800,3,git,master
omuse-geoscience/omuse,1492905600,1,git,master
omuse-geoscience/omuse,1497139200,4,git,master
omuse-geoscience/omuse,1497744000,4,git,master
omuse-geoscience/omuse,1498348800,1,git,master
omuse-geoscience/omuse,1498953600,3,git,master
omuse-geoscience/omuse,1500768000,6,git,master
omuse-geoscience/omuse,1501372800,3,git,master
omuse-geoscience/omuse,1503792000,1,git,master
omuse-geoscience/omuse,1504396800,3,git,master
omuse-geoscience/omuse,1505001600,2,git,master
omuse-geoscience/omuse,1505606400,1,git,master
omuse-geoscience/omuse,1508025600,1,git,master
omuse-geoscience/omuse,1508630400,6,git,master
omuse-geoscience/omuse,1509235200,3,git,master
omuse-geoscience/omuse,1509840000,11,git,master
omuse-geoscience/omuse,1511049600,7,git,master
omuse-geoscience/omuse,1511654400,10,git,master
omuse-geoscience/omuse,1512259200,6,git,master
omuse-geoscience/omuse,1512864000,1,git,master
omuse-geoscience/omuse,1513468800,11,git,master
omuse-geoscience/omuse,1514678400,1,git,master
omuse-geoscience/omuse,1515283200,2,git,master
omuse-geoscience/omuse,1515888000,1,git,master
omuse-geoscience/omuse,1520121600,1,git,master
omuse-geoscience/omuse,1520726400,3,git,master
omuse-geoscience/omuse,1521331200,2,git,master
omuse-geoscience/omuse,1523145600,2,git,master
omuse-geoscience/omuse,1523750400,1,git,master
omuse-geoscience/omuse,1524960000,1,git,master
omuse-geoscience/omuse,1525564800,1,git,master
omuse-geoscience/omuse,1527379200,2,git,master
omuse-geoscience/omuse,1531612800,1,git,master
omuse-geoscience/omuse,1532217600,1,git,master
omuse-geoscience/omuse,1532822400,1,git,master
omuse-geoscience/omuse,1533427200,8,git,master
omuse-geoscience/omuse,1534032000,6,git,master
